Id BDTNS,Id Line,Part text,Line,Text,PN/GN as attested,Id PN/GN as attested,PN/GN Normalized,Id PN/GN normalized,PN or GN,Seal,Date
163944,L2715968,s.,2,dumu Lu2-aga,Lu2-aga,OV_000601,Lu2-aga,OS_000549,PN,Seal Legend,
163101,L2387701,o.,7',240 Lu2-ba-li2-iṭ,Lu2-ba-li2-iṭ,OV_000602,Lu2-ba-li2-iṭ,OS_000550,PN,,
190092,L1223914,r.,8,u3 Lu2-du10-ga di-ku5,Lu2-du10-ga,OV_000603,Lu2-du10-ga,OS_000551,PN,,
163093,L788177,o.i,27,1080 Lu2-E2-a,Lu2-E2-a,OV_000604,Lu2-E2-a,OS_000552,PN,,
163093,L788240,r.i,29,800 Lu2-E2-a,Lu2-E2-a,OV_000604,Lu2-E2-a,OS_000552,PN,,
190121,L1223291,t.o.,3,4 {ku6}suhur-us2 Lu2-kal-/kal-la,Lu2-kal-kal-la,OV_000605,Lu2-kal-kal-la,OS_000553,PN,,
190121,L1223314,e.o.,3,4 {ku6}suhur-us2 Lu2-kal-kal-la,Lu2-kal-kal-la,OV_000605,Lu2-kal-kal-la,OS_000553,PN,,
162886,L784617,r.,5,giri3 Lu2-kal-l[a],Lu2-kal-la,OV_000606,Lu2-kal-la,OS_000554,PN,,
163208,L790431,o.,11,[1] Lu2-me-lam2 ,Lu2-me-lam2,OV_000607,Lu2-me-lam2,OS_000555,PN,,
163179,L790372,o.,19,1 Lu2-me-lam2,Lu2-me-lam2,OV_000607,Lu2-me-lam2,OS_000555,PN,,
162918,L785504,o.,10,1 Lu2-me-lam2,Lu2-me-lam2,OV_000607,Lu2-me-lam2,OS_000555,PN,,
163210,L790478,o.,11,1 Lu2-me-⌈lam2⌉,Lu2-me-lam2,OV_000607,Lu2-me-lam2,OS_000555,PN,,
162922,L785645,o.,11,1 Lu2-me-lam2,Lu2-me-lam2,OV_000607,Lu2-me-lam2,OS_000555,PN,,
162923,L785670,o.,7,[1] Lu2-me-lam2,Lu2-me-lam2,OV_000607,Lu2-me-lam2,OS_000555,PN,,
163095,L788351,r.i,12',120 Lu2-ša-lim,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
163080,L787543,o.i,4,360 Lu2-ša-lim,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
163083,L787745,o.ii,7,180 Lu2-[ša]-lim,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
163096,L788407,o.ii,16,120 Lu2-ša-lim,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
163086,L787865,o.,5,540 Lu2-š[a?-lim],Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
171497,L1089581,r.,2,Lu2-ša-lim,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
163462,L792615,o.,6,L[u2]-ša-lim,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
163488,L792698,o.,3,Lu2-ša-lim nu-banda3,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
190127,L1223157,o.,6,giri3 Lu2-ša-lim,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
192074,L1223872,,33,giri3 Lu2-ša-lim ašgab,Lu2-ša-lim,OV_000608,Lu2-ša-lim,OS_000556,PN,,
163370,L2709081,o.,4,[Lug]al-ezem,Lugal-ezem,OV_000609,Lugal-ezem,OS_000557,PN,,
163370,L2709089,s.,1,Lugal-ezem,Lugal-ezem,OV_000609,Lugal-ezem,OS_000557,PN,Seal Legend,
162749,L779325,r.i,2,zah3 Lugal-[ha-ma-ti],Lugal-ha-ma-ti,OV_000610,Lugal-ha-ma-ti,OS_000558,PN,,
162750,L2385487,r.i,10',zah3 Lugal-ha-ma-ti,Lugal-ha-ma-ti,OV_000610,Lugal-ha-ma-ti,OS_000558,PN,,
162760,L779981,r.ii,3,1 Lug[al-ha]-ma-ti,Lugal-ha-ma-ti,OV_000610,Lugal-ha-ma-ti,OS_000558,PN,,
163306,L791244,o.,5,giri3 Lugal-ha-ma-ti / ugula ma2-gid2,Lugal-ha-ma-ti,OV_000610,Lugal-ha-ma-ti,OS_000558,PN,,
174695,L1138712,o.,7,giri3 Lugal-ha-[ma]-ti,Lugal-ha-ma-ti,OV_000610,Lugal-ha-ma-ti,OS_000558,PN,,
163079,L787513,r.i,7',720 Lugal-inim-ge-na,Lugal-inim-ge-na,OV_000611,Lugal-inim-ge-na,OS_000559,PN,,
192073,L1223824,r.,7,20 ma-sab hašhur-duru5 Lugal-ku3-zu,Lugal-ku3-zu,OV_000612,Lugal-ku3-zu,OS_000560,PN,,
190121,L1223295,t.o.,7,Lugal-ma2-gur8-re,Lugal-ma2-gur8-re,OV_000613,Lugal-ma2-gur8-re,OS_000561,PN,,
190121,L1223318,e.o.,7,Lugal-ma2-gur8-re,Lugal-ma2-gur8-re,OV_000613,Lugal-ma2-gur8-re,OS_000561,PN,,
163293,L791136,o.,8,Lugal-u2-šim-e,Lugal-u2-šim-e,OV_000614,Lugal-u2-šim-e,OS_000562,PN,,
163091,L788048,o.i,9,500 Ma-a[k-ra-ni-tum],Ma-ak-ra-ni-tum,OV_000615,Ma-ak-ra-ni-tum,OS_000563,PN,,
163091,L788059,o.i,20,90 Ma-ak-ra-ni-tum,Ma-ak-ra-ni-tum,OV_000615,Ma-ak-ra-ni-tum,OS_000563,PN,,
163093,L788210,o.ii,33,1640 M[a-ak-ra-ni-tum],Ma-ak-ra-ni-tum,OV_000615,Ma-ak-ra-ni-tum,OS_000563,PN,,
163093,L788226,r.i,15,1540 Ma-ak-[ra-ni-tum],Ma-ak-ra-ni-tum,OV_000615,Ma-ak-ra-ni-tum,OS_000563,PN,,
163104,L788813,o.i,11,1440 Ma-ak-ra-/ni-tum,Ma-ak-ra-ni-tum,OV_000615,Ma-ak-ra-ni-tum,OS_000563,PN,,
171519,L791309,o.,7,1.0.0. gur Ma-aš-r[um] ,Ma-aš-rum,OV_000616,Ma-aš-rum,OS_000564,PN,,
163114,L789229,o.,9,210 Ma-aš2-tum,Ma-aš2-tum,OV_000617,Ma-aš2-tum,OS_000565,PN,,
163293,L791142,o.,13,1.4.4.5 sila3 <gur> Ma-aš2-tum,Ma-aš2-tum,OV_000617,Ma-aš2-tum,OS_000565,PN,,
163254,L791025,r.,4,0.0.3. Ma-aš2-tum ,Ma-aš2-tum,OV_000617,Ma-aš2-tum,OS_000565,PN,,
163093,L788153,o.i,3,[n] Ma-at-i3-li2,Ma-at-i3-li2,OV_000618,Ma-at-i3-li2,OS_000566,PN,,
163293,L791129,o.,1,[n.n.n.] še gur Ma-at-i3-li2,Ma-at-i3-li2,OV_000618,Ma-at-i3-li2,OS_000566,PN,,
163103,L2386636,o.ii,23,360 Ma-az-ha-ti,Ma-az-ha-ti,OV_000619,Ma-az-ha-ti,OS_000567,PN,,
190121,L1223304,t.r.,6,Ma-ba gu-za-la2,Ma-ba,OV_000620,Ma-ba,OS_000568,PN,,
190121,L1223325,e.r.,5,4 {ku6}eštub 3-kam-us2 Ma-ba gu-za-la2,Ma-ba,OV_000620,Ma-ba,OS_000568,PN,,
163473,L2709781,o.,4,1 udu [m]a-la-ti ,Ma-la-ti,OV_000621,Ma-la-ti,OS_000569,PN,,
163359,L791675,r.,1,ma-la-ti ,Ma-la-ti,OV_000621,Ma-la-ti,OS_000569,PN,,
171492,L1089303,o.,11,Ma-la-ti dumu-munus e2-a,Ma-la-ti,OV_000621,Ma-la-ti,OS_000569,PN,,
164006,L795047,o.,5,Ma-ma-ri-be,Ma-ma-ri-be,OV_000622,Ma-ma-ri-be,OS_000570,PN,,
163103,L2386612,o.i,27,120 M[a-m]a-š[ar-r]a-at,Ma-ma-šar-ra-at,OV_000623,Ma-ma-šar-ra-at,OS_000571,PN,,
163093,L788247,r.ii,3,1200 Ma-ma-šar-[r]a-at,Ma-ma-šar-ra-at,OV_000623,Ma-ma-šar-ra-at,OS_000571,PN,,
163068,L787094,o.ii,1,240 [m]a?-ma-t[u]m,Ma-ma-tum,OV_000624,Ma-ma-tum,OS_000572,PN,,
190121,L1223300,t.r.,2,Ma-ni šeš Er3-ra-nu-id,Ma-ni,OV_000625,Ma-ni,OS_000573,PN,,
190121,L1223323,e.r.,3,Ma-ni šeš Er3-ra-nu-id,Ma-ni,OV_000625,Ma-ni,OS_000573,PN,,
163371,L791934,o.,3,Ma-nu-um-ki-{d}Šul-/gi,Ma-nu-um-ki-{d}Šul-gi,OV_000626,Ma-nu-um-ki-{d}Šul-gi,OS_000574,PN,,
162767,L780386,r.ii,5,[1] Ma-šum šidim,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
162768,L780455,r.ii,1,1 Ma-šum šidim,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
162769,L2385860,r.,4',[1] Ma-šum šidim ki [Šu-Kab-ta-še3] / [gen]-na,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
162770,L2387449,r.i,5,[I] Ma-šum šidim / [ki Š]u-Kab-ta-še3 gen-/na,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
162917,L785481,r.,5,1 sila3 Ma-šum arad2 ⌈e2⌉-[a],Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
162723,L778162,o.,5,1 sila3 Ma-šum arad2 e2-a,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
163208,L790435,o.,15,1 sila3 ninda Ma-šum ar[ad2 e2-a] ,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
163401,L792142,o.,4,1 sila3 Ma-šum arad2 e2-a,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
163179,L790374,o.,21,1 sila3 ninda Ma-šum arad2 e2-a,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
162918,L785506,o.,12,1 sila3 ninda Ma-šum arad2 e2-a,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
163402,L792159,o.,5,1 sila3 Ma-šum arad2 e2-a,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
163210,L790480,o.,13,1 sila3 dabin Ma-šum arad2 e2-a,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
162922,L785647,o.,13,1 s[ila3 da]bin Ma-šum arad2 e2-a,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
162923,L785678,r.,1,[Ma]-šum um-mi-[a],Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
164012,L2717738,t.r.,6,igi Ma-šum ar[ad2 e2-a],Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
164013,L2716454,e.r.,4,igi Ma-[šum šidim],Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
164013,L2716472,t.r.,2,igi Ma-šum šidim,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
164028,L2716722,e.o.,5,igi Ma-šum šidim,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
164028,L2716736,t.r.,1,igi Ma-šum šidim,Ma-šum,OV_000627,Ma-šum,OS_000575,PN,,
164053,L2717040,o.,1,18 har sum-sikil / Mar-ha-ši,Mar-ha-ši,OV_000628,Mar-ha-ši{ki},OS_000576,GN,,
163441,L792405,o.,1,15 sum-sikil! / Mar-ha-ši{ki},Mar-ha-ši{ki},OV_000629,Mar-ha-ši{ki},OS_000576,GN,,
162888,L784705,o.ii,10,2 guruš šidim lu2 / ensi2 Marda2{ki} (=AMAR.DA),Marda2{ki},OV_000630,Marda2{ki},OS_000577,GN,,
162891,L2386149,o.,12',[n guruš šidim lu2] ensi2 Marda2{ki}-/me-eš2 (=AMAR.DA),Marda2{ki},OV_000630,Marda2{ki},OS_000577,GN,,
171496,L2717627,e.o.,5,Maš-kan2-hul-li2-ṣur{ki}-ta,Maš-kan2-hul-li2-ṣur{ki},OV_000631,Maš-kan2-hul-li2-ṣur{ki},OS_000578,GN,,
171496,L2717637,t.o.,5,Maš-kan2-hul-li2-(ṣur{ki}-ta),Maš-kan2-hul-li2-ṣur{ki},OV_000631,Maš-kan2-hul-li2-ṣur{ki},OS_000578,GN,,
192053,L2598003,r.,3,ša3 Maš-kan2-kul2-li2-zum{ki} ,Maš-kan2-kul2-li2-zum{ki},OV_000632,Maš-kan2-kul2-li2-zum{ki},OS_000579,GN,,
192054,L1223104,t.o.,5,Maš-kan2-kul2-li2-zum{ki}-ta,Maš-kan2-kul2-li2-zum{ki},OV_000632,Maš-kan2-kul2-li2-zum{ki},OS_000579,GN,,
192054,L1223111,e.o.,5,Maš-kan2-kul2-li2-zum{ki}-ta,Maš-kan2-kul2-li2-zum{ki},OV_000632,Maš-kan2-kul2-li2-zum{ki},OS_000579,GN,,
192074,L1223871,,32,ša3 Maš-kan2-kul2-li2-zum{ki} ,Maš-kan2-kul2-li2-zum{ki},OV_000632,Maš-kan2-kul2-li2-zum{ki},OS_000579,GN,,
192075,L1223930,o.,12,Maš-kan2-kul2-li2-zum{ki},Maš-kan2-kul2-li2-zum{ki},OV_000632,Maš-kan2-kul2-li2-zum{ki},OS_000579,GN,,
163014,L786232,r.,3,ša3 Maš-kan2-šar-ru-um{ki},Maš-kan2-šar-ru-um{ki},OV_000633,Maš-kan2-šar-ru-um{ki},OS_000580,GN,,
163015,L786243,r.,3,ša3 Maš-kan2-šar-ru-um{ki},Maš-kan2-šar-ru-um{ki},OV_000633,Maš-kan2-šar-ru-um{ki},OS_000580,GN,,
162958,L785932,o.,16,[x]-zi-[x]-x Maš-kan2{ki}-š[e3],Maš-kan2{ki},OV_000634,Maš-kan2{ki},OS_000581,GN,,
163414,L792302,r.,2,Maš?-da-{d}Šul-gi DU-x,Maš?-da-{d}Šul-gi,OV_000635,Maš?-da-{d}Šul-gi,OS_000582,PN,,
163113,L2386858,o.ii,16,330 ME-{d}En-lil2,ME-{d}En-lil2,OV_000636,ME-{d}En-lil2,OS_000583,PN,,
163113,L2386866,o.ii,24,320 ME-{d}E[n-lil2],ME-{d}En-lil2,OV_000636,ME-{d}En-lil2,OS_000583,PN,,
163113,L2386918,r.i,41,440 ME-{d}En-lil2,ME-{d}En-lil2,OV_000636,ME-{d}En-lil2,OS_000583,PN,,
163069,L860136,o.ii,22,300 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163075,L787295,o.i,20,[n] ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163076,L787366,o.,10,160 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163080,L787547,o.i,8,360 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163096,L788401,o.ii,10,240 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163093,L788171,o.i,21,1120 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163093,L788213,r.i,2,1500 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163093,L788224,r.i,13,360 ME-{d}[IŠKUR],ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163093,L788250,r.ii,6,600 ME-{d}IŠ[KUR],ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163106,L788894,o.,8,[n [M]E-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163114,L789221,o.,1,[n] sig4 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163102,L2386477,o.i,25,600 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
163102,L2386557,r.ii,9,240 ME-{d}IŠKUR,ME-{d}IŠKUR,OV_000637,ME-{d}IŠKUR,OS_000584,PN,,
162956,L785895,r.,1,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162935,L2705835,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162975,L2706315,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162937,L2705874,s.ii,1,ME-{d}⌈Ištaran⌉,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162938,L2705895,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162958,L785952,r.,16,zi-ga [ME]-{d}Išt[aran],ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162976,L2706338,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163879,L793914,r.,10,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162977,L2706360,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162978,L2706380,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163032,L786334,r.,8,[z]i-ga [ME]-{d}Ištaran ,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162979,L2706407,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162980,L2706429,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162981,L2706459,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162940,L2705916,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163008,L786190,o.,4,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162982,L2706481,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162983,L2706506,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162984,L2706533,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162996,L2706716,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162986,L786086,r.,3,zi-ga ME-{d}Išt[aran],ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163000,L786168,r.,3,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162997,L2706742,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163009,L2706934,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163003,L2706843,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162961,L786021,r.,4,zi-ga ME-{d}Ištaran ,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162960,L785998,r.,4,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163016,L2706996,r.,1,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163016,L2707008,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162999,L2706777,r.,1,z[i-ga] ME-{d}Iš[taran],ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162999,L2706789,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163012,L786208,r.,2,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163010,L2706961,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162988,L2703178,r.,5,zi-ga [ME-{d}Išt]aran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162988,L2703188,s.ii,1,ME-{d}[Ištaran],ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162995,L2706678,r.,4,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162995,L2706689,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162998,L2706765,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163011,L2706984,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162985,L2706555,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163004,L2706866,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162962,L786040,r.,2,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
162994,L2706658,s.ii,1,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
162987,L786107,r.,5,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
171497,L1089579,o.,5,sa2-du11 ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163141,L789561,o.,9,di4-di4-la aga3-us2 ME-{d}/Ištaran ba-ab-šeš4 (=EREN) ,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163413,L792281,r.,6,zi-ga ME-{d}Ištaran ,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163367,L791800,r.,14,[z]i-ga ME-[{d}Išt]aran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163414,L792304,r.,4,zi-ga ME-{d}Iš[taran],ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163424,L792342,r.,1,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
164060,L795381,o.i,6',ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
171507,L1089646,r.,2,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163199,L2707850,s.,3,arad2 ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163162,L2707360,s.,1,[ME-{d}]⌈Ištaran⌉,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163152,L789930,r.,6,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163153,L789950,o.,13,MAŠ.EN.GAG lu2-kas4 ka2 e2-gal-ka gub-ba / [M]E-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163153,L789960,r.,6,e2-muhaldim mu ME-{d}Ištaran-<še3>,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163153,L789963,r.,8,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163380,L791990,o.,5,[M]E-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163385,L2387057,o.,5,ME-{d}Ištaran ,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163388,L792097,o.,5,ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163158,L790123,r.,14,zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163308,L2708580,s.ii,1,ME-{d}⌈Ištaran⌉,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163313,L2708631,s.ii,1,ME-{d}⌈Ištaran⌉,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163180,L2707516,s.,2,arad2 ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,Seal Legend,
163399,L792122,r.,8,[z]i-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
158762,L2387019,r.,9',u4 ma2 ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
158762,L2387022,r.,12',zi-ga ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163160,L790155,r.,3,u4 ma2 ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163160,L790159,r.,7,zi-ga ME-{d}Išta[ran],ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163168,L790328,o.,5,[ME]-{d}Iš[tar]an,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163319,L791393,r.i,7,1 ME-{d}Ištaran nu-x,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163319,L791394,r.i,8,1 ME-{d}Ištaran zi-[x],ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163319,L791395,r.i,9,1 ME-{d}Ištaran [x]-ti,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163821,L793527,o.,2,2 {tug2}sagšu ta2-ki-ru-um / ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163827,L819007,t.r.,3,2 {tug2}sagšu ta2-ki-ru-um / ME-{d}Ištaran,ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
163833,L2715025,e.o.,5,zi-ga giri3 ME-{d}/ištaran,ME-{d}ištaran,OV_000638,ME-{d}ištaran,OS_000585,PN,,
163833,L2715034,t.o.,5,zi-ga giri3 ME-{d}/ištaran,ME-{d}ištaran,OV_000638,ME-{d}ištaran,OS_000585,PN,,
163835,L2715083,e.r.,2,[...] / [ME-{d}Ištaran],ME-{d}Ištaran,OV_000638,ME-{d}Ištaran,OS_000585,PN,,
